Time  	KZ11W:	KZ11C:	SD13L:
15:19:57 200.6	17	20859	
15:19:58 200.7	17	20871	
15:19:59 200.8	17	20891	
15:20:00 201.0	17	20906	
15:20:02 201.1	17	20918	
15:20:03 201.2	17	20928	
15:20:04 201.2	17	20933	
15:20:05 201.2	17	20927	
15:20:06 201.2	17	20923	
15:20:07 201.1	17	20904	
15:20:08 201.1	17	20896	
15:20:09 201.0	17	20885	
15:20:10 200.9	17	20878	
15:20:11 200.8	17	20864	
15:20:13 200.6	17	20843	
15:20:14 200.5	17	20827	
15:20:15 200.3	17	20801	
15:20:16 200.1	17	20779	
15:20:17 199.9	17	20750	
15:20:18 199.7	17	20732	
15:20:19 199.5	17	20710	
15:20:20 199.0	17	20677	
15:20:21 198.8	17	20649	
15:20:22 198.5	17	20617	
15:20:23 198.3	17	20605	
15:20:25 198.0	17	20601	
15:20:26 198.0	17	20604	
15:20:27 197.9	17	20611	
15:20:28 197.8	17	20617	
15:20:29 197.8	17	20628	
15:20:30 197.8	17	20643	
15:20:31 197.8	17	20658	
15:20:32 197.8	17	20676	
15:20:33 197.8	17	20685	
15:20:34 197.9	17	20691	
15:20:35 197.9	17	20687	
15:20:37 197.9	17	20670	
15:20:38 197.8	17	20656	
15:20:39 197.7	17	20634	
15:20:40 197.6	17	20617	
15:20:41 197.4	17	20605	
15:20:42 197.2	17.1	20594	
15:20:43 197.1	17.1	20587	
15:20:44 196.9	17.1	20580	
15:20:45 196.8	17.1	20588	
15:20:46 196.7	17.1	20614	
15:20:48 196.8	17.1	20634	
15:20:49 196.8	17.1	20676	
15:20:50 197.0	17.1	20705	
15:20:51 197.2	17.1	20730	
15:20:52 197.4	17.1	20756	
15:20:53 197.6	17.1	20765	
15:20:54 197.7	17.1	20768	
15:20:55 197.8	17.1	20761	
15:20:56 197.8	17.1	20735	
15:20:57 197.8	17.1	20708	
15:20:58 197.7	17.1	20660	
15:21:00 197.5	17.1	20619	
15:21:01 197.2	17.1	20575	
15:21:02 196.8	17.1	20521	
15:21:03 196.2	17.1	20491	
15:21:04 196.0	17.1	20451	
15:21:05 195.6	17.1	20421	
15:21:06 195.2	17.1	20368	
15:21:07 194.8	17.1	20338	
15:21:08 194.5	17.1	20296	
15:21:09 194.1	17.1	20276	
15:21:11 193.8	17.1	20264	
15:21:12 193.9	17.1	20270	
15:21:13 193.6	17.1	20289	
15:21:14 193.6	17.1	20327	
15:21:15 193.7	17.1	20357	
15:21:16 193.8	17.1	20398	
15:21:17 193.9	17.1	20431	
15:21:18 194.2	17.1	20487	
15:21:19 194.5	17.1	20525	
15:21:20 195.2	17.1	20551	
15:21:21 195.3	17.1	20573	
15:21:23 195.3	17.1	20586	
15:21:24 195.5	17.1	20599	
15:21:25 195.7	17.1	20597	
15:21:26 195.9	17.1	20583	
15:21:27 195.9	17.1	20566	
15:21:28 196.0	17.1	20552	
15:21:29 196.0	17.1	20556	
15:21:30 196.1	17.1	20569	
15:21:31 196.2	17.1	20605	
15:21:32 196.3	17.1	20634	
15:21:33 196.5	17.1	20678	
15:21:35 196.7	17.1	20703	
15:21:36 196.9	17.1	20726	
15:21:37 197.1	17.1	20731	
15:21:38 197.3	17.1	20720	
15:21:39 197.3	17.1	20699	
15:21:40 197.3	17.1	20673	
15:21:41 197.2	17.1	20622	
15:21:42 197.0	17.1	20590	
15:21:43 196.7	17.2	20541	
15:21:44 196.5	17.2	20512	
15:21:45 196.2	17.2	20475	
15:21:47 195.7	17.2	20451	
15:21:48 195.4	17.2	20425	
15:21:49 194.7	17.2	20383	
15:21:50 194.5	17.2	20343	
15:21:51 194.1	17.2	20267	
15:21:52 193.2	17.2	20206	
15:21:53 192.5	17.2	20097	
15:21:54 191.7	17.2	20017	
15:21:55 190.7	17.2	19893	
15:21:56 189.9	17.2	19804	
15:21:57 189.0	17.2	19722	
15:21:59 188.0	17.2	19613	
15:22:00 187.3	17.2	19544	
15:22:01 186.4	17.2	19453	
15:22:02 185.6	17.2	19397	
15:22:03 185.1	17.2	19333	
15:22:04 184.4	17.2	19296	
15:22:05 184.2	17.2	19262	
15:22:06 183.5	17.2	19217	
15:22:07 183.0	17.2	19187	
15:22:08 182.5	17.2	19140	
15:22:09 182.1	17.2	19106	
15:22:11 181.6	17.2	19051	
15:22:12 181.1	17.2	19013	
15:22:13 180.4	17.2	18955	
15:22:14 180.3	17.2	18910	
15:22:15 179.6	17.2	18830	
15:22:16 178.9	17.2	18773	
15:22:17 178.1	17.2	18709	
15:22:18 177.5	17.2	18612	
15:22:19 176.7	17.2	18546	
15:22:20 176.2	17.2	18449	
15:22:22 175.5	17.2	18388	
15:22:23 174.7	17.2	18307	
15:22:24 174.2	17.2	18262	
15:22:25 173.8	17.2	18210	
15:22:26 173.2	17.2	18183	
15:22:27 173.0	17.2	18159	
15:22:28 172.9	17.2	18133	
15:22:29 172.5	17.2	18117	
15:22:30 172.2	17.2	18091	
15:22:31 172.0	17.2	18065	
15:22:32 171.5	17.2	18017	
15:22:34 171.2	17.2	17984	
15:22:35 170.8	17.2	17944	
15:22:36 170.2	17.2	17892	
15:22:37 169.9	17.2	17869	
15:22:38 169.9	17.2	17849	
15:22:39 169.8	17.2	17850	
15:22:40 169.7	17.2	17866	
15:22:41 169.6	17.2	17889	
15:22:42 169.6	17.2	17933	
15:22:43 169.7	17.2	17972	
15:22:44 169.9	17.2	18019	
15:22:46 170.2	17.2	18098	
15:22:47 171.2	17.2	18152	
15:22:48 171.6	17.2	18239	
15:22:49 172.1	17.2	18292	
15:22:50 172.7	17.2	18360	
15:22:51 173.2	17.2	18397	
15:22:52 173.7	17.2	18429	
15:22:53 174.1	17.2	18471	
15:22:54 174.2	17.2	18493	
15:22:55 174.5	17.2	18524	
15:22:56 174.7	17.2	18545	
15:22:58 175.0	17.2	18569	
15:22:59 175.3	17.2	18582	
15:23:00 175.4	17.2	18604	
15:23:01 175.8	17.2	18614	
15:23:02 175.8	17.2	18632	
15:23:03 176.0	17.2	18644	
15:23:04 176.2	17.2	18650	
15:23:05 176.3	17.2	18663	
15:23:06 176.4	17.2	18670	
15:23:07 176.6	17.2	18681	
15:23:09 176.7	17.2	18689	
15:23:10 176.8	17.2	18705	
15:23:11 177.0	17.2	18721	
15:23:12 177.1	17.2	18750	
15:23:13 177.3	17.2	18778	
15:23:14 177.5	17.2	18819	
15:23:15 178.0	17.2	18850	
15:23:16 178.3	17.2	18896	
15:23:17 178.7	17.2	18923	
15:23:18 178.9	17.2	18957	
15:23:20 179.4	17.2	19004	
15:23:21 179.5	17.2	19036	
15:23:22 180.0	17.2	19075	
15:23:23 180.1	17.3	19099	
15:23:24 180.3	17.2	19128	
15:23:25 180.4	17.2	19143	
15:23:26 180.6	17.2	19155	
15:23:27 180.8	17.3	19156	
15:23:28 181.0	17.2	19150	
15:23:29 181.0	17.3	19134	
15:23:31 181.0	17.3	19122	
15:23:32 181.0	17.3	19093	
15:23:33 180.9	17.3	19074	
15:23:34 180.8	17.2	19035	
15:23:35 180.6	17.3	19008	
15:23:36 180.3	17.3	18959	
15:23:37 180.0	17.3	18921	
15:23:38 179.3	17.3	18878	
15:23:39 179.0	17.3	18817	
15:23:40 178.4	17.3	18775	
15:23:41 178.0	17.3	18711	
15:23:43 177.5	17.3	18668	
15:23:44 176.9	17.3	18604	
15:23:45 176.4	17.3	18559	
15:23:46 175.9	17.3	18516	
15:23:47 175.4	17.3	18444	
15:23:48 175.1	17.3	18400	
15:23:49 174.5	17.3	18328	
15:23:50 173.8	17.3	18280	
15:23:51 173.4	17.3	18204	
15:23:52 172.7	17.3	18157	
15:23:53 172.1	17.3	18089	
15:23:55 171.7	17.3	18046	
15:23:56 171.0	17.3	18004	
15:23:57 170.5	17.3	17941	
15:23:58 170.0	17.3	17899	
15:23:59 169.6	17.3	17837	
15:24:00 169.1	17.3	17796	
15:24:01 168.4	17.3	17737	
15:24:02 168.1	17.3	17701	
15:24:03 167.6	17.3	17647	
15:24:04 167.3	17.3	17614	
15:24:05 166.8	17.3	17581	
15:24:07 166.4	17.3	17538	
15:24:08 165.9	17.3	17511	
15:24:09 165.6	17.3	17477	
15:24:10 165.4	17.3	17457	
15:24:11 165.3	17.3	17432	
15:24:12 165.0	17.3	17418	
15:24:13 164.9	17.3	17406	
15:24:14 164.5	17.3	17403	
15:24:15 164.5	17.3	17406	
15:24:16 164.4	17.3	17421	
15:24:18 164.4	17.3	17440	
15:24:19 164.5	17.3	17479	
15:24:20 164.6	17.3	17512	
15:24:21 164.7	17.3	17564	
15:24:22 165.0	17.3	17602	
15:24:23 165.3	17.3	17664	
15:24:24 165.9	17.3	17705	
15:24:25 166.6	17.3	17771	
15:24:26 167.2	17.3	17814	
15:24:27 167.4	17.3	17875	
15:24:28 167.9	17.3	17914	
15:24:30 168.3	17.3	17951	
15:24:31 168.7	17.3	18004	
15:24:32 169.1	17.3	18042	
15:24:33 169.7	17.3	18092	
15:24:34 169.8	17.3	18127	
15:24:35 170.4	17.3	18175	
15:24:36 170.7	17.3	18210	
15:24:37 171.3	17.3	18243	
15:24:38 171.6	17.3	18298	
15:24:39 172.1	17.3	18339	
15:24:40 172.7	17.3	18402	
15:24:42 173.2	17.3	18445	
15:24:43 173.6	17.3	18504	
15:24:44 174.3	17.3	18542	
15:24:45 174.6	17.3	18598	
15:24:46 175.3	17.3	18632	
15:24:47 175.4	17.3	18666	
15:24:48 175.8	17.3	18708	
15:24:49 176.2	17.3	18730	
15:24:50 176.6	17.3	18758	
15:24:51 176.8	17.3	18768	
15:24:53 176.9	17.3	18785	
15:24:54 176.9	17.3	18791	
15:24:55 177.2	17.3	18801	
15:24:56 177.4	17.3	18809	
15:24:57 177.5	17.3	18814	
15:24:58 177.6	17.3	18828	
15:24:59 177.7	17.3	18839	
15:25:00 177.8	17.3	18853	
15:25:01 178.0	17.3	18861	
15:25:02 178.1	17.3	18871	
15:25:03 178.2	17.3	18874	
15:25:05 178.2	17.3	18874	
15:25:06 178.3	17.3	18862	
15:25:07 178.2	17.3	18848	
15:25:08 178.1	17.3	18820	
15:25:09 178.0	17.3	18795	
15:25:10 177.8	17.3	18759	
15:25:11 177.6	17.3	18734	
15:25:12 177.4	17.3	18695	
15:25:13 177.2	17.3	18674	
15:25:14 176.9	17.3	18642	
15:25:15 176.5	17.3	18623	
15:25:17 176.5	17.3	18608	
15:25:18 176.3	17.3	18588	
15:25:19 175.9	17.3	18577	
15:25:20 175.9	17.3	18563	
15:25:21 175.7	17.3	18555	
15:25:22 175.6	17.3	18546	
15:25:23 175.5	17.3	18545	
15:25:24 175.4	17.3	18545	
15:25:25 175.4	17.3	18551	
15:25:26 175.3	17.3	18558	
15:25:28 175.3	17.3	18571	
15:25:29 175.3	17.3	18583	
15:25:30 175.4	17.3	18602	
15:25:31 175.5	17.3	18615	
15:25:32 175.6	17.3	18644	
15:25:33 175.8	17.3	18662	
15:25:34 175.9	17.3	18698	
15:25:35 176.2	17.3	18722	
15:25:36 176.4	17.3	18759	
15:25:37 176.8	17.3	18786	
15:25:38 177.1	17.3	18811	
15:25:40 177.4	17.3	18849	
15:25:41 177.7	17.3	18874	
15:25:42 178.0	17.3	18916	
15:25:43 178.3	17.3	18947	
15:25:44 178.8	17.3	18989	
15:25:45 179.1	17.3	19016	
15:25:46 179.4	17.3	19054	
15:25:47 179.5	17.3	19078	
15:25:48 179.6	17.3	19095	
15:25:49 179.8	17.3	19116	
15:25:51 180.0	17.3	19125	
15:25:52 180.2	17.3	19135	
15:25:53 180.4	17.3	19134	
15:25:54 180.4	17.3	19126	
15:25:55 180.4	17.3	19114	
15:25:56 180.4	17.3	19091	
15:25:57 180.3	17.3	19075	
15:25:58 180.2	17.3	19043	
15:25:59 180.1	17.3	19021	
15:26:00 179.9	17.3	18998	
15:26:01 179.7	17.3	18966	
15:26:03 179.5	17.3	18942	
15:26:04 179.2	17.3	18912	
15:26:05 179.0	17.3	18892	
15:26:06 178.6	17.3	18863	
15:26:07 178.1	17.3	18842	
15:26:08 178.1	17.3	18822	
15:26:09 177.8	17.3	18785	
15:26:10 177.6	17.3	18763	
15:26:11 177.1	17.3	18725	
15:26:12 177.0	17.3	18699	
15:26:13 176.7	17.3	18659	
15:26:15 176.3	17.3	18636	
15:26:16 176.2	17.3	18608	
15:26:17 175.9	17.3	18578	
15:26:18 175.6	17.3	18557	
15:26:19 175.4	17.3	18527	
15:26:20 175.1	17.3	18508	
15:26:21 174.9	17.3	18482	
15:26:22 174.6	17.3	18464	
15:26:23 174.6	17.3	18443	
15:26:24 174.2	17.3	18425	
15:26:25 174.2	17.3	18413	
15:26:27 173.8	17.3	18393	
15:26:28 173.8	17.3	18382	
15:26:29 173.6	17.3	18370	
15:26:30 173.4	17.3	18363	
15:26:31 173.3	17.3	18360	
15:26:32 173.2	17.3	18363	
15:26:33 173.2	17.3	18375	
15:26:34 173.2	17.3	18387	
15:26:35 173.3	17.3	18415	
15:26:36 173.4	17.3	18431	
15:26:38 173.5	17.3	18453	
15:26:39 173.7	17.3	18485	
15:26:40 173.9	17.3	18511	
15:26:41 174.1	17.3	18546	
15:26:42 174.4	17.3	18570	
15:26:43 174.8	17.3	18608	
15:26:44 175.2	17.3	18628	
15:26:45 175.2	17.3	18649	
15:26:46 175.4	17.3	18661	
15:26:47 175.6	17.3	18669	
15:26:48 176.0	17.3	18676	
15:26:50 176.0	17.3	18682	
15:26:51 176.2	17.3	18682	
15:26:52 176.3	17.3	18683	
15:26:53 176.4	17.3	18678	
15:26:54 176.4	17.3	18674	
15:26:55 176.5	17.3	18663	
15:26:56 176.5	17.3	18658	
15:26:57 176.5	17.3	18640	
15:26:58 176.4	17.3	18630	
15:26:59 176.2	17.3	18615	
15:27:01 176.0	17.3	18588	
15:27:02 175.8	17.3	18569	
15:27:03 175.6	17.3	18532	
15:27:04 175.4	17.3	18503	
15:27:05 175.2	17.3	18459	
15:27:06 174.7	17.3	18428	
15:27:07 174.2	17.3	18374	
15:27:08 173.9	17.3	18334	
15:27:09 173.4	17.3	18293	
15:27:10 173.1	17.3	18233	
15:27:12 172.4	17.3	18189	
15:27:13 172.1	17.3	18126	
15:27:14 171.7	17.3	18086	
15:27:15 171.2	17.3	18029	
15:27:16 170.8	17.3	17997	
15:27:17 170.4	17.3	17944	
15:27:18 170.0	17.3	17915	
15:27:19 169.9	17.3	17886	
15:27:20 169.2	17.3	17848	
15:27:21 169.1	17.3	17826	
15:27:22 168.8	17.3	17796	
15:27:24 168.7	17.3	17780	
15:27:25 168.4	17.3	17759	
15:27:26 168.4	17.3	17754	
15:27:27 168.2	17.3	17752	
15:27:28 168.1	17.3	17758	
15:27:29 168.1	17.3	17770	
15:27:30 168.1	17.3	17799	
15:27:31 168.1	17.3	17822	
15:27:32 168.3	17.3	17869	
15:27:33 168.5	17.3	17902	
15:27:35 168.8	17.3	17959	
15:27:36 169.5	17.2	18003	
15:27:37 169.9	17.3	18073	
15:27:38 170.5	17.2	18117	
15:27:39 170.8	17.2	18186	
15:27:40 171.5	17.2	18230	
15:27:41 171.9	17.2	18272	
15:27:42 172.4	17.2	18332	
15:27:43 172.7	17.2	18372	
15:27:44 173.1	17.2	18426	
15:27:45 173.8	17.2	18460	
15:27:47 173.8	17.2	18506	
15:27:48 174.4	17.2	18532	
15:27:49 174.8	17.2	18573	
15:27:50 175.2	17.2	18599	
15:27:51 175.4	17.2	18619	
15:27:52 175.7	17.2	18653	
15:27:53 175.8	17.2	18668	
15:27:54 176.2	17.2	18695	
15:27:55 176.4	17.2	18712	
15:27:56 176.6	17.2	18732	
15:27:57 176.6	17.2	18745	
15:27:59 176.8	17.2	18753	
15:28:00 176.9	17.2	18762	
15:28:01 177.1	17.2	18768	
15:28:02 177.2	17.2	18777	
15:28:03 177.3	17.2	18784	
15:28:04 177.4	17.2	18793	
15:28:05 177.5	17.2	18801	
15:28:06 177.6	17.2	18816	
15:28:07 177.7	17.2	18826	
15:28:08 177.9	17.2	18847	
15:28:10 178.0	17.2	18862	
15:28:11 178.2	17.2	18880	
15:28:12 178.3	17.2	18910	
15:28:13 178.5	17.2	18929	
15:28:14 178.7	17.2	18955	
15:28:15 178.9	17.2	18976	
15:28:16 179.1	17.2	19003	
15:28:17 179.3	17.2	19019	
15:28:18 179.5	17.2	19043	
15:28:19 179.7	17.2	19061	
15:28:20 180.2	17.2	19081	
15:28:22 180.2	17.2	19111	
15:28:23 180.7	17.2	19137	
15:28:24 180.9	17.2	19175	
15:28:25 181.2	17.2	19202	
15:28:26 181.7	17.2	19252	
15:28:27 181.8	17.2	19288	
15:28:28 182.3	17.2	19355	
15:28:29 182.9	17.2	19402	
15:28:30 183.6	17.2	19472	
15:28:31 184.0	17.2	19523	
15:28:33 184.7	17.2	19574	
15:28:34 185.4	17.2	19647	
15:28:35 185.8	17.2	19695	
15:28:36 186.4	17.2	19771	
15:28:37 187.0	17.2	19819	
15:28:38 187.8	17.2	19890	
15:28:39 188.1	17.3	19941	
15:28:40 188.9	17.2	20014	
15:28:41 189.3	17.3	20067	
15:28:42 189.9	17.3	20154	
15:28:44 190.7	17.3	20213	
15:28:45 191.4	17.3	20280	
15:28:46 192.3	17.2	20385	
15:28:47 193.3	17.3	20457	
15:28:48 194.0	17.3	20569	
15:28:49 194.9	17.3	20644	
15:28:50 195.9	17.3	20761	
15:28:51 196.7	17.3	20835	
15:28:52 197.6	17.3	20950	
15:28:53 198.5	17.3	21019	
15:28:55 199.4	17.3	21116	
15:28:56 200.2	17.3	21175	
15:28:57 201.0	17.3	21234	
15:28:58 201.7	17.3	21316	
15:28:59 202.5	17.3	21364	
15:29:00 203.0	17.3	21432	
15:29:01 203.4	17.3	21473	
15:29:02 204.1	17.3	21531	
15:29:03 204.5	17.3	21565	
15:29:04 204.8	17.3	21603	
15:29:05 205.1	17.3	21628	
15:29:07 205.5	17.3	21647	
15:29:08 205.7	17.3	21663	
15:29:09 206.1	17.3	21668	
15:29:10 206.1	17.3	21671	
15:29:11 206.1	17.3	21665	
15:29:12 206.3	17.3	21653	
15:29:13 206.3	17.3	21640	
15:29:14 206.3	17.3	21610	
15:29:15 206.2	17.3	21590	
15:29:16 206.0	17.3	21558	
15:29:17 205.8	17.3	21509	
15:29:19 205.5	17.3	21473	
15:29:20 204.8	17.3	21410	
15:29:21 204.4	17.3	21358	
15:29:22 203.8	17.3	21281	
15:29:23 203.2	17.3	21225	
15:29:24 202.4	17.3	21165	
15:29:25 201.9	17.3	21080	
15:29:26 201.3	17.3	21025	
15:29:27 200.5	17.3	20947	
15:29:28 200.1	17.3	20901	
15:29:29 199.4	17.3	20841	
15:29:31 199.0	17.3	20806	
15:29:32 198.4	17.3	20755	
15:29:33 198.1	17.3	20732	
15:29:34 197.9	17.3	20706	
15:29:35 197.5	17.3	20680	
15:29:36 197.3	17.3	20663	
15:29:37 197.2	17.3	20646	
15:29:38 197.1	17.3	20638	
15:29:39 196.9	17.3	20631	
15:29:40 196.7	17.3	20630	
15:29:41 196.6	17.3	20625	
15:29:43 196.4	17.3	20624	
15:29:44 196.3	17.3	20628	
15:29:45 196.2	17.3	20631	
15:29:46 196.2	17.3	20633	
15:29:47 196.1	17.3	20637	
15:29:48 196.1	17.3	20640	
15:29:49 196.1	17.3	20644	
15:29:50 196.0	17.3	20645	
15:29:51 196.1	17.3	20644	
15:29:53 196.1	17.3	20646	
15:29:54 196.1	17.3	20649	
15:29:55 196.1	17.3	20652	
15:29:56 196.2	17.3	20660	
15:29:57 196.2	17.3	20666	
15:29:58 196.2	17.4	20672	
15:29:59 196.2	17.3	20680	
15:30:00 196.3	17.4	20687	
15:30:01 196.3	17.4	20694	
15:30:02 196.4	17.4	20699	
15:30:03 196.5	17.4	20706	
15:30:05 196.5	17.4	20710	
15:30:06 196.6	17.4	20714	
15:30:07 196.7	17.4	20718	
15:30:08 196.7	17.4	20732	
15:30:09 196.8	17.4	20741	
15:30:10 196.9	17.4	20755	
15:30:11 197.1	17.4	20782	
15:30:12 197.2	17.4	20806	
15:30:13 197.4	17.4	20847	
15:30:14 197.6	17.4	20875	
15:30:16 198.1	17.4	20927	
15:30:17 198.4	17.4	20963	
15:30:18 198.9	17.4	21027	
15:30:19 199.3	17.4	21077	
15:30:20 199.9	17.4	21127	
15:30:21 200.5	17.4	21209	
15:30:22 201.2	17.4	21264	
15:30:23 201.8	17.4	21352	
15:30:24 202.6	17.4	21409	
15:30:25 203.2	17.4	21501	
15:30:27 203.9	17.4	21562	
15:30:28 204.8	17.4	21656	
15:30:29 205.4	17.4	21716	
15:30:30 206.0	17.4	21812	
15:30:31 207.1	17.4	21876	
15:30:32 207.9	17.4	21935	
15:30:33 208.4	17.4	22023	
15:30:34 209.1	17.4	22081	
15:30:35 209.8	17.4	22164	
15:30:36 210.6	17.4	22214	
15:30:37 211.3	17.4	22288	
15:30:39 212.0	17.4	22333	
15:30:40 212.4	17.4	22399	
15:30:41 213.0	17.4	22442	
15:30:42 213.2	17.4	22482	
15:30:43 213.9	17.4	22537	
15:30:44 214.6	17.4	22568	
15:30:45 214.8	17.4	22606	
15:30:46 215.1	17.4	22631	
15:30:47 215.8	17.4	22660	
15:30:48 215.7	17.4	22676	
15:30:50 216.1	17.4	22687	
15:30:51 216.1	17.4	22694	
15:30:52 216.4	17.4	22697	
15:30:53 216.3	17.4	22700	
15:30:54 216.4	17.4	22700	
15:30:55 216.6	17.5	22705	
15:30:56 216.7	17.4	22709	
15:30:57 216.8	17.4	22720	
15:30:59 216.9	17.4	22733	
15:31:00 217.0	17.4	22748	
15:31:01 217.1	17.4	22763	
15:31:02 217.2	17.4	22782	
15:31:03 217.3	17.4	22796	
15:31:04 217.4	17.4	22819	
15:31:05 217.6	17.4	22834	
15:31:07 217.8	17.4	22858	
15:31:08 217.9	17.5	22873	
15:31:09 218.1	17.5	22899	
15:31:10 218.2	17.4	22907	
15:31:11 218.4	17.4	22925	
15:31:12 218.5	17.5	22932	
15:31:13 218.6	17.5	22934	
15:31:14 218.7	17.5	22935	
15:31:15 218.7	17.5	22929	
15:31:17 218.7	17.5	22923	
15:31:18 218.7	17.5	22917	
15:31:19 218.6	17.5	22914	
15:31:20 218.6	17.5	22915	
15:31:21 218.6	17.5	22917	
15:31:22 218.6	17.5	22921	
15:31:23 218.7	17.5	22935	
15:31:24 218.7	17.5	22942	
15:31:25 218.8	17.5	22948	
15:31:26 218.8	17.5	22950	
15:31:27 218.9	17.5	22963	
15:31:29 219.0	17.5	22973	
15:31:30 219.1	17.5	22981	
15:31:31 219.2	17.5	22992	
15:31:32 219.2	17.5	23002	
15:31:33 219.3	17.5	23008	
15:31:34 219.4	17.5	23013	
15:31:35 219.4	17.5	23014	
15:31:36 219.4	17.5	23014	
15:31:37 219.4	17.5	23014	
15:31:38 219.4	17.5	23015	
15:31:39 219.4	17.5	23015	
15:31:41 219.4	17.5	23021	
15:31:42 219.4	17.5	23031	
15:31:43 219.4	17.5	23050	
15:31:44 219.5	17.5	23066	
15:31:45 219.6	17.5	23097	
15:31:46 219.8	17.5	23119	
15:31:47 220.0	17.5	23144	
15:31:48 220.2	17.5	23196	
15:31:49 220.4	17.5	23231	
15:31:50 221.1	17.5	23295	
15:31:51 221.4	17.5	23344	
15:31:53 221.9	17.5	23416	
15:31:54 222.2	17.5	23468	
15:31:55 222.8	17.5	23543	
15:31:56 223.4	17.5	23587	
15:31:57 223.7	17.5	23632	
15:31:58 224.6	17.5	23675	
15:31:59 224.6	17.5	23699	
15:32:00 225.0	17.5	23732	
15:32:01 224.9	17.5	23741	
15:32:02 224.9	17.5	23753	
15:32:04 225.1	17.5	23754	
15:32:05 225.3	17.5	23753	
15:32:06 225.4	17.5	23753	
15:32:07 225.4	17.5	23747	
15:32:08 225.4	17.5	23740	
15:32:09 225.3	17.5	23738	
15:32:10 225.2	17.5	23735	
15:32:11 225.2	17.5	23732	
15:32:12 225.1	17.5	23732	
15:32:13 225.1	17.5	23736	
15:32:14 225.0	17.5	23744	
15:32:16 225.0	17.5	23757	
15:32:17 225.0	17.5	23771	
15:32:18 225.0	17.5	23804	
15:32:19 225.1	17.5	23829	
15:32:20 225.3	17.5	23871	
15:32:21 225.5	17.5	23901	
15:32:22 225.7	17.5	23950	
15:32:23 226.0	17.5	23985	
15:32:24 226.4	17.5	24023	
15:32:25 226.9	17.5	24091	
15:32:26 227.3	17.5	24139	
15:32:28 227.8	17.5	24211	
15:32:29 228.2	17.5	24257	
15:32:30 228.5	17.5	24327	
15:32:31 229.0	17.5	24377	
15:32:32 229.6	17.5	24455	
15:32:33 230.1	17.5	24508	
15:32:34 230.7	17.5	24568	
15:32:35 231.2	17.5	24654	
15:32:36 231.7	17.5	24708	
15:32:37 232.4	17.5	24798	
15:32:38 232.8	17.5	24855	
15:32:40 233.7	17.5	24952	
15:32:41 234.4	17.5	25016	
15:32:42 235.2	17.5	25083	
15:32:43 236.0	17.5	25179	
15:32:44 236.6	17.5	25247	
15:32:45 237.4	17.5	25350	
15:32:46 238.3	17.5	25421	
15:32:47 239.1	17.5	25527	
15:32:48 239.8	17.5	25601	
15:32:49 240.6	17.5	25702	
15:32:50 241.1	17.5	25767	
15:32:52 241.6	17.5	25833	
15:32:53 242.3	17.5	25913	
15:32:54 242.9	17.5	25965	
15:32:55 243.5	17.5	26025	
15:32:56 243.9	17.5	26060	
15:32:57 244.2	17.5	26080	
15:32:58 244.5	17.5	26119	
15:32:59 244.6	17.6	26140	
15:33:00 245.0	17.5	26166	
15:33:01 245.1	17.6	26190	
15:33:02 245.3	17.6	26218	
15:33:04 245.6	17.6	26238	
15:33:05 245.8	17.6	26263	
15:33:06 245.8	17.6	26281	
15:33:07 246.0	17.6	26305	
15:33:08 246.2	17.6	26327	
15:33:09 246.5	17.6	26353	
15:33:10 246.9	17.6	26402	
15:33:11 246.9	17.6	26438	
15:33:12 247.2	17.6	26497	
15:33:13 247.7	17.6	26532	
15:33:14 248.2	17.6	26598	
15:33:16 248.8	17.6	26634	
15:33:17 249.1	17.6	26694	
